,key,상품번호,랭킹,상품명,옵션,가격,중량,복수 상품,타입,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,링크,100g당_가격,배송비포함_가격
98,99,5418272250.0,33,국내1% 투뿔나인 꽃살 안심 살치살 채끝살 꽃등심 갈비살 차돌박이 육회 양지 사태 불고기,16. 육사시미(300g) (-8000원),28900,300,2,2,445,271.0,272,1,질기지않소,3500,"구이용, 국거리용, 육회용","살치살, 등심, 채끝, 안심, 부채살, 갈비, 양지, 목심, 앞다리, 설도, 사태, 우둔",https://cr.shopping.naver.com/adcr.nhn?x=zdZgkOvj7T%2BxMXGVDB5rZv%2F%2F%2Fw%3D%3DsuISQjORGd77fBJt0Jethn%2BTfp%2BzAIzhrEh%2F2VlDeK5S%2BujfgJbNMB2WWL70VDrkehIFLL3C9rVM6rDJI7%2Fk%2BHEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA7ZndAoS8%2BfB5qoKnyPLGDJZQwAzDZR3Nb%2BxNWUgu89CKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJfQZyB8w2F5W40TRlRZyK91gVH37CrkWrY7PgBvx8MPhdrU9gBvTOY8XVxGgpGxxdgBclWIPQYClntAdxf3l6BrcNsr6TJ4ApQh%2Fid8eaJfvEbZ9se8kFYvKB27sA1IzPOUzNh6kech%2BeHgEQwN5B8BeF4HAMUhzEIocmt2jfvEXsJiujJYy8uKsujsdaHT7GRr09DGpohw72RDphJiMjBFlG0zynrpBGTkRbhNm3fLkpThzjk9lrPy9lcDUy9bzOkkPn58grWWz6JPIPLq7ssXeW0%2Bn1CcjQFzq0%2BxGUAOYiI1jvw5F9QyGMQ8F9MwI0uT3LHYsTijPOJ38PlOyCugj2jwHcujj8E%2F6x6IyEeWYRvVeCrKVIxQKGTWk1%2BeAq5JPp7bWlFzHab7SqiyK8u2hopkeKUdu5q4dSKA0zkoA%3D&nvMid=82962766070&catId=50004654,9634,32400
99,100,4720804113.0,35,목 금요일 소잡는날 한우암소 육회 육사시미,육사시미용(덩어리) 150g-08월13일도착,15900,150,1,2,740,113.0,83,1,백년밥상,3500,육회용,우둔,https://cr.shopping.naver.com/adcr.nhn?x=hjDAVBrC1LdefPrPeV4SC%2F%2F%2F%2Fw%3D%3DsnDZQHXIxjKOT%2BblauyuBauI1eQVEuvXoAgh6unKnrz82T%2B2I7vM1lywjaE2447yKEhgpEG5%2FdqZBdsQ3eVvaSdyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBvdnw7DXzpzOlQovfHD%2FhKGXmJwmcl2S3osLEK%2F8qnlXyFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDQBmXE0Klopv2A2IJ7DjhAGZwJ7u%2BlwsYAskefZNqngnmXDmIOOB6kamF9uF35YumHVaang6QXLlU%2B5cEwBhh8XKm4kv6N2QhOkQ1EbgnAeahrgF73YUMwIDswYWzbRLG3Z4gS6qpSPp61ld4eEFvtgwHv7cMqhz%2Fg7MnclBswn88v1skAMfimHYI1JzsY47Cz5E66rhzBcNw6rcpxGORH1fLe86D%2FcaLYXJILo7nn03vVpBkpn7E7I73w87Q5nHW9gHKTwhhDueSd5UnIQ6Nj%2BYOnXj1deNQk0690h4KoziA35CyMrpXQUt3%2FJvHupy5s1ITc7NlRPvorKrNyQBKaY%3D&nvMid=82265325217&catId=50004654,10600,19400
100,101,4720804113.0,35,목 금요일 소잡는날 한우암소 육회 육사시미,육회용(썰어서) 150g-08월13일도착,15900,150,1,1,740,113.0,83,1,백년밥상,3500,육회용,우둔,https://cr.shopping.naver.com/adcr.nhn?x=hjDAVBrC1LdefPrPeV4SC%2F%2F%2F%2Fw%3D%3DsnDZQHXIxjKOT%2BblauyuBauI1eQVEuvXoAgh6unKnrz82T%2B2I7vM1lywjaE2447yKEhgpEG5%2FdqZBdsQ3eVvaSdyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBvdnw7DXzpzOlQovfHD%2FhKGXmJwmcl2S3osLEK%2F8qnlXyFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDQBmXE0Klopv2A2IJ7DjhAGZwJ7u%2BlwsYAskefZNqngnmXDmIOOB6kamF9uF35YumHVaang6QXLlU%2B5cEwBhh8XKm4kv6N2QhOkQ1EbgnAeahrgF73YUMwIDswYWzbRLG3Z4gS6qpSPp61ld4eEFvtgwHv7cMqhz%2Fg7MnclBswn88v1skAMfimHYI1JzsY47Cz5E66rhzBcNw6rcpxGORH1fLe86D%2FcaLYXJILo7nn03vVpBkpn7E7I73w87Q5nHW9gHKTwhhDueSd5UnIQ6Nj%2BYOnXj1deNQk0690h4KoziA35CyMrpXQUt3%2FJvHupy5s1ITc7NlRPvorKrNyQBKaY%3D&nvMid=82265325217&catId=50004654,10600,19400
101,102,4835287877.0,36,한우 암소 육회 육사시미 육전용 생고기 300g 우둔살 홍두깨살 [산소포장],한우암소 육회300g[육회용],19500,300,2,1,484,330.0,27,1,조한우싱싱몰,3500,육회용,기타,https://cr.shopping.naver.com/adcr.nhn?x=latZQLbrmsJOiDYFy3uATf%2F%2F%2Fw%3D%3DsqbWvyQJlOD8MMI1ZSYwqPEuwT4yEYwEGIMRtRAruW9aodLwaH8HlFc8KfVNO05t%2F0cdk7puglwJ8oA11C1otEMi30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSwj0xaT9YKsZ8lm3Fq7yQ1cam4jo4DXckC8xCADBtDRAhNaJEXNX8QHOF1Rf1wYe5hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpUUIgrKnsYxSeiheysn%2BZ4u36iMc6osZXIR0w8%2BnrLL%2FKsJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8jbLUBvyDfsTACBurOmc8iV4gkLGqJKh%2FMUPn%2FaTgt9PKRyvq%2BfDUs63OSxYfmA1X0IvSrF9fvOAFDWDW5LIRF%2F5wFXewsXJeHYVgDqYdYWdgfeE8gHDyJkJiIdd%2Bb3POMB7%2B3DKoc%2F4OzJ3JQbMJ%2FFMb2HNyMKdpU%2BvrV0cVrHWXfLRMf7UViaTW3eBeMw49eNTD%2FuKBvbTmiWfHK9GCuyC7eLIYtfCzz0MHz%2BOe6qpMw2HTG30LckWRKo72EIcNOP5%2BgRIWM6PNRbczM8nXhmSzC1G6dC4STZhbkCNXLg5efbqzyBMXkjOc0CcNc889ZMdD6xQwSlJ4cNz%2FUjdYRRzoa0NanpI3%2FfgR3E3dPUJWhZ3SMHTcLlpircdRzUgq1JIslBmdxaTx7xO1%2BPPoWw%3D%3D&nvMid=82379810829&catId=50004654,6500,23000
102,103,4835287877.0,36,한우 암소 육회 육사시미 육전용 생고기 300g 우둔살 홍두깨살 [산소포장],한우암소 육회300g[육사시미],19500,300,2,2,484,330.0,27,1,조한우싱싱몰,3500,육회용,기타,https://cr.shopping.naver.com/adcr.nhn?x=latZQLbrmsJOiDYFy3uATf%2F%2F%2Fw%3D%3DsqbWvyQJlOD8MMI1ZSYwqPEuwT4yEYwEGIMRtRAruW9aodLwaH8HlFc8KfVNO05t%2F0cdk7puglwJ8oA11C1otEMi30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSwj0xaT9YKsZ8lm3Fq7yQ1cam4jo4DXckC8xCADBtDRAhNaJEXNX8QHOF1Rf1wYe5hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpUUIgrKnsYxSeiheysn%2BZ4u36iMc6osZXIR0w8%2BnrLL%2FKsJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8jbLUBvyDfsTACBurOmc8iV4gkLGqJKh%2FMUPn%2FaTgt9PKRyvq%2BfDUs63OSxYfmA1X0IvSrF9fvOAFDWDW5LIRF%2F5wFXewsXJeHYVgDqYdYWdgfeE8gHDyJkJiIdd%2Bb3POMB7%2B3DKoc%2F4OzJ3JQbMJ%2FFMb2HNyMKdpU%2BvrV0cVrHWXfLRMf7UViaTW3eBeMw49eNTD%2FuKBvbTmiWfHK9GCuyC7eLIYtfCzz0MHz%2BOe6qpMw2HTG30LckWRKo72EIcNOP5%2BgRIWM6PNRbczM8nXhmSzC1G6dC4STZhbkCNXLg5efbqzyBMXkjOc0CcNc889ZMdD6xQwSlJ4cNz%2FUjdYRRzoa0NanpI3%2FfgR3E3dPUJWhZ3SMHTcLlpircdRzUgq1JIslBmdxaTx7xO1%2BPPoWw%3D%3D&nvMid=82379810829&catId=50004654,6500,23000
103,104,5965222160.0,37,당일도축 대구 원조 뭉티기 육사시미 한우 육회 생고기 120g 240g,뭉티기 120g + 양념장+참기름 (1개),13900,120,1,2,593,1799.0,687,1,돌쇠네 농산물,0,육회용,우둔,https://cr.shopping.naver.com/adcr.nhn?x=ZKOQaAANmtIaXJTVo9Pa7f%2F%2F%2Fw%3D%3DsBwed5%2FDbHWEsdhor6WeuXZT%2Fvp%2BtoMDh6MMxrnryFwA2T%2B2I7vM1lywjaE2447yKBVV%2B5PphqI4h2K9WijKlzNyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBuws5v%2FAjz80TsEMcLNnSh4NVr0dG7WGGA3%2BVskCoV56CFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDa9gsZClE5%2BUkh9vi6pH0pdtVU7yREli9nmtdkjKXNGvKIEPy9huh9JNuR6eleqJXm4nNar4nrEP8pbmE0cjMXNcSleoFxZpYEh0mGGbDRSn%2BUf%2F5u3ckttpF8OkwYMaHzB%2Fj5SLeqGf5b8fYDeHm%2B9R%2Fm0XIUkde28D77jnVElmnij7g%2Fi0Z69rh1qftIF68QV6dFg66f3XCzNheZR3LCY8YyayA2PdokANI9TYQH6ZYn4QKrCTiiic5SvjcZHK4uYQsU7TtARBhTKL6TvT1FN3LVWRwHXaXT0nLdSTCYI7mBwIbLiO9xW6G3xsiMYIT4m4txg%2F7KwtyqitvRzYliTLVWGr8fvvH1mWvUgXPK6j&nvMid=83509721648&catId=50004654,11584,13900
104,105,5965222160.0,37,당일도축 대구 원조 뭉티기 육사시미 한우 육회 생고기 120g 240g,뭉티기 240g + 양념장+참기름 (2개) (+11000원),24900,240,1,2,593,1799.0,687,1,돌쇠네 농산물,0,육회용,우둔,https://cr.shopping.naver.com/adcr.nhn?x=ZKOQaAANmtIaXJTVo9Pa7f%2F%2F%2Fw%3D%3DsBwed5%2FDbHWEsdhor6WeuXZT%2Fvp%2BtoMDh6MMxrnryFwA2T%2B2I7vM1lywjaE2447yKBVV%2B5PphqI4h2K9WijKlzNyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBuws5v%2FAjz80TsEMcLNnSh4NVr0dG7WGGA3%2BVskCoV56CFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDa9gsZClE5%2BUkh9vi6pH0pdtVU7yREli9nmtdkjKXNGvKIEPy9huh9JNuR6eleqJXm4nNar4nrEP8pbmE0cjMXNcSleoFxZpYEh0mGGbDRSn%2BUf%2F5u3ckttpF8OkwYMaHzB%2Fj5SLeqGf5b8fYDeHm%2B9R%2Fm0XIUkde28D77jnVElmnij7g%2Fi0Z69rh1qftIF68QV6dFg66f3XCzNheZR3LCY8YyayA2PdokANI9TYQH6ZYn4QKrCTiiic5SvjcZHK4uYQsU7TtARBhTKL6TvT1FN3LVWRwHXaXT0nLdSTCYI7mBwIbLiO9xW6G3xsiMYIT4m4txg%2F7KwtyqitvRzYliTLVWGr8fvvH1mWvUgXPK6j&nvMid=83509721648&catId=50004654,10375,24900
105,106,5965222160.0,37,당일도축 대구 원조 뭉티기 육사시미 한우 육회 생고기 120g 240g,한우 육회 150g + 양념장(1),12900,150,1,1,593,1799.0,687,1,돌쇠네 농산물,0,육회용,우둔,https://cr.shopping.naver.com/adcr.nhn?x=ZKOQaAANmtIaXJTVo9Pa7f%2F%2F%2Fw%3D%3DsBwed5%2FDbHWEsdhor6WeuXZT%2Fvp%2BtoMDh6MMxrnryFwA2T%2B2I7vM1lywjaE2447yKBVV%2B5PphqI4h2K9WijKlzNyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBuws5v%2FAjz80TsEMcLNnSh4NVr0dG7WGGA3%2BVskCoV56CFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDa9gsZClE5%2BUkh9vi6pH0pdtVU7yREli9nmtdkjKXNGvKIEPy9huh9JNuR6eleqJXm4nNar4nrEP8pbmE0cjMXNcSleoFxZpYEh0mGGbDRSn%2BUf%2F5u3ckttpF8OkwYMaHzB%2Fj5SLeqGf5b8fYDeHm%2B9R%2Fm0XIUkde28D77jnVElmnij7g%2Fi0Z69rh1qftIF68QV6dFg66f3XCzNheZR3LCY8YyayA2PdokANI9TYQH6ZYn4QKrCTiiic5SvjcZHK4uYQsU7TtARBhTKL6TvT1FN3LVWRwHXaXT0nLdSTCYI7mBwIbLiO9xW6G3xsiMYIT4m4txg%2F7KwtyqitvRzYliTLVWGr8fvvH1mWvUgXPK6j&nvMid=83509721648&catId=50004654,8600,12900
106,107,5965222160.0,37,당일도축 대구 원조 뭉티기 육사시미 한우 육회 생고기 120g 240g,한우 육회 300g + 양념장(2),22900,300,1,1,593,1799.0,687,1,돌쇠네 농산물,0,육회용,우둔,https://cr.shopping.naver.com/adcr.nhn?x=ZKOQaAANmtIaXJTVo9Pa7f%2F%2F%2Fw%3D%3DsBwed5%2FDbHWEsdhor6WeuXZT%2Fvp%2BtoMDh6MMxrnryFwA2T%2B2I7vM1lywjaE2447yKBVV%2B5PphqI4h2K9WijKlzNyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBuws5v%2FAjz80TsEMcLNnSh4NVr0dG7WGGA3%2BVskCoV56CFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDa9gsZClE5%2BUkh9vi6pH0pdtVU7yREli9nmtdkjKXNGvKIEPy9huh9JNuR6eleqJXm4nNar4nrEP8pbmE0cjMXNcSleoFxZpYEh0mGGbDRSn%2BUf%2F5u3ckttpF8OkwYMaHzB%2Fj5SLeqGf5b8fYDeHm%2B9R%2Fm0XIUkde28D77jnVElmnij7g%2Fi0Z69rh1qftIF68QV6dFg66f3XCzNheZR3LCY8YyayA2PdokANI9TYQH6ZYn4QKrCTiiic5SvjcZHK4uYQsU7TtARBhTKL6TvT1FN3LVWRwHXaXT0nLdSTCYI7mBwIbLiO9xW6G3xsiMYIT4m4txg%2F7KwtyqitvRzYliTLVWGr8fvvH1mWvUgXPK6j&nvMid=83509721648&catId=50004654,7634,22900
107,108,5271354325.0,38,초신선 당일도축 대구뭉티기 한우육회 소고기 육사시미 생고기 육회 250g 600g,육사시미250g(1-2인 추천),25000,250,1,2,110,71.0,104,1,남도의식탁,4000,육회용,우둔,https://cr.shopping.naver.com/adcr.nhn?x=QtLqRqFf%2FfSVSrA9E1u%2F3P%2F%2F%2Fw%3D%3DsDqAZUJgHCkK0BDtLGCNPcK5rv4pAUBTDOF57KIRWh7K%2BujfgJbNMB2WWL70VDrkeW9SzSrukQsQov3jikGWoDkgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA7yUvmq8N6zLE5odEPmtNfm%2FwcDuMEpaEq6H22BHdnRrquKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJtsexbvzkR%2F21LQwMhf0ce6vuf1dgVZfQr2pjABRaZgZdrU9gBvTOY8XVxGgpGxxdUxNqtnwtCBg0A4SD31k0jlo7h%2Fi%2F3L5GnJYfYngc2Gfj0wghmcemWinjlb92hBOteIagjfhG3BZWvnVXWmdqfjcsrWYSOYieqK83LO9NqadS4l5h4ZtBpOYtSoPXLP%2FjZ3leH895FH1DKXIIzoaQA48pCbV1CyFtkI%2BWJFz9MKUPCrLo8%2Bo7OYHNKZ8a717NdXmFJVeV7im4LHwbWo%2FGL38B0jOH7upOi%2FnehNKiH4Cr7VAb36ErED7xDOmVlGU6rppahIea3ZUeZVvVSupv8wFdZDqidzO1CS%2FeGAWInIUhSIIyKrOLiwhA6mQ%2Fec2ThWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82815877101&catId=50004654,10000,29000
108,109,5271354325.0,38,초신선 당일도축 대구뭉티기 한우육회 소고기 육사시미 생고기 육회 250g 600g,육사시미600g(2-4인추천),25000,600,1,2,110,71.0,104,1,남도의식탁,4000,육회용,우둔,https://cr.shopping.naver.com/adcr.nhn?x=QtLqRqFf%2FfSVSrA9E1u%2F3P%2F%2F%2Fw%3D%3DsDqAZUJgHCkK0BDtLGCNPcK5rv4pAUBTDOF57KIRWh7K%2BujfgJbNMB2WWL70VDrkeW9SzSrukQsQov3jikGWoDkgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA7yUvmq8N6zLE5odEPmtNfm%2FwcDuMEpaEq6H22BHdnRrquKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJtsexbvzkR%2F21LQwMhf0ce6vuf1dgVZfQr2pjABRaZgZdrU9gBvTOY8XVxGgpGxxdUxNqtnwtCBg0A4SD31k0jlo7h%2Fi%2F3L5GnJYfYngc2Gfj0wghmcemWinjlb92hBOteIagjfhG3BZWvnVXWmdqfjcsrWYSOYieqK83LO9NqadS4l5h4ZtBpOYtSoPXLP%2FjZ3leH895FH1DKXIIzoaQA48pCbV1CyFtkI%2BWJFz9MKUPCrLo8%2Bo7OYHNKZ8a717NdXmFJVeV7im4LHwbWo%2FGL38B0jOH7upOi%2FnehNKiH4Cr7VAb36ErED7xDOmVlGU6rppahIea3ZUeZVvVSupv8wFdZDqidzO1CS%2FeGAWInIUhSIIyKrOLiwhA6mQ%2Fec2ThWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82815877101&catId=50004654,4167,29000
109,110,5271354325.0,38,초신선 당일도축 대구뭉티기 한우육회 소고기 육사시미 생고기 육회 250g 600g,세트1번 한우육사시미300g+육회300g,25000,600,1,3,110,71.0,104,1,남도의식탁,4000,육회용,우둔,https://cr.shopping.naver.com/adcr.nhn?x=QtLqRqFf%2FfSVSrA9E1u%2F3P%2F%2F%2Fw%3D%3DsDqAZUJgHCkK0BDtLGCNPcK5rv4pAUBTDOF57KIRWh7K%2BujfgJbNMB2WWL70VDrkeW9SzSrukQsQov3jikGWoDkgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA7yUvmq8N6zLE5odEPmtNfm%2FwcDuMEpaEq6H22BHdnRrquKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJtsexbvzkR%2F21LQwMhf0ce6vuf1dgVZfQr2pjABRaZgZdrU9gBvTOY8XVxGgpGxxdUxNqtnwtCBg0A4SD31k0jlo7h%2Fi%2F3L5GnJYfYngc2Gfj0wghmcemWinjlb92hBOteIagjfhG3BZWvnVXWmdqfjcsrWYSOYieqK83LO9NqadS4l5h4ZtBpOYtSoPXLP%2FjZ3leH895FH1DKXIIzoaQA48pCbV1CyFtkI%2BWJFz9MKUPCrLo8%2Bo7OYHNKZ8a717NdXmFJVeV7im4LHwbWo%2FGL38B0jOH7upOi%2FnehNKiH4Cr7VAb36ErED7xDOmVlGU6rppahIea3ZUeZVvVSupv8wFdZDqidzO1CS%2FeGAWInIUhSIIyKrOLiwhA6mQ%2Fec2ThWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=82815877101&catId=50004654,4167,29000
110,111,6415679235.0,39,당일도축 한우 육회 육사시미 대구뭉티기 뭉텅이 고기 택배,1등급 한우육회,12900,120,1,1,10,43.0,21,1,팔도명인,3500,육회용,"우둔, 앞다리",https://cr.shopping.naver.com/adcr.nhn?x=DGyS9YBVMVC6QWjzxUfdhP%2F%2F%2Fw%3D%3Ds%2BOWFRNbeyfYnbnljoaTU7mir8%2FQQgYIbIPEcKHpsPNi%2BujfgJbNMB2WWL70VDrkeeXD14xnwfJhBWrdPW4M3ekgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA4rmlduOmZ9Mnt3%2ByXudKFlqlRLvGWWRg3Z1vOfYu4YSauKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJx8VUjBsi1r46avB3yX8P42Y1f3vT4ofRkY5pBk9wVT9drU9gBvTOY8XVxGgpGxxdVRv69LbXR3cZJOiJYC5ZvsZv4CBxjWKnH5TRuAyTYupQ7hlhb3iYi773FU73S3wiHGD72EpTTeF2PG3ocT5b5FWfYZbjWImzFVzMowilShvMKvqJrj27sZPvYdNmDHYvmXoM98GixMtKPcVyPXT3NYxdiWrB5T%2FnUrmkn3Xa5DsrBArl9tGFrwnl8yMcVUVa3cNLRbEMBsJ3aD2kiTbQ44M5BpmGS9f0mbQFGDyieTgAhjWixYYvvYvlQ9ZE9bz5mmcR0ScsN4g2QUXYNJq8HmO0QScdmj79W4Ike%2ByYeOsNUJgJp6CUXauCvW7Y5AjN&nvMid=83960179568&catId=50004654,10750,16400
111,112,6415679235.0,39,당일도축 한우 육회 육사시미 대구뭉티기 뭉텅이 고기 택배,1등급 한우뭉티기,12900,120,1,2,10,43.0,21,1,팔도명인,3500,육회용,"우둔, 앞다리",https://cr.shopping.naver.com/adcr.nhn?x=DGyS9YBVMVC6QWjzxUfdhP%2F%2F%2Fw%3D%3Ds%2BOWFRNbeyfYnbnljoaTU7mir8%2FQQgYIbIPEcKHpsPNi%2BujfgJbNMB2WWL70VDrkeeXD14xnwfJhBWrdPW4M3ekgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rS02nEjFkSPMLfCdohqonos87NLpZFqkX2nDPJ%2FkelCaaDvGCRBGe8cE%2F25t4YNqrZrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA4rmlduOmZ9Mnt3%2ByXudKFlqlRLvGWWRg3Z1vOfYu4YSauKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJx8VUjBsi1r46avB3yX8P42Y1f3vT4ofRkY5pBk9wVT9drU9gBvTOY8XVxGgpGxxdVRv69LbXR3cZJOiJYC5ZvsZv4CBxjWKnH5TRuAyTYupQ7hlhb3iYi773FU73S3wiHGD72EpTTeF2PG3ocT5b5FWfYZbjWImzFVzMowilShvMKvqJrj27sZPvYdNmDHYvmXoM98GixMtKPcVyPXT3NYxdiWrB5T%2FnUrmkn3Xa5DsrBArl9tGFrwnl8yMcVUVa3cNLRbEMBsJ3aD2kiTbQ44M5BpmGS9f0mbQFGDyieTgAhjWixYYvvYvlQ9ZE9bz5mmcR0ScsN4g2QUXYNJq8HmO0QScdmj79W4Ike%2ByYeOsNUJgJp6CUXauCvW7Y5AjN&nvMid=83960179568&catId=50004654,10750,16400
112,113,5419803193.0,40,국내1% 투뿔나인 육회 육사시미 생고기 대구 뭉티기 우둔살 보섭살 설깃살 꾸리살 소고기,1.한우1++9등급 육회(300g),27900,300,1,1,203,85.0,117,1,질기지않소,3500,육회용,"우둔, 앞다리, 기타",https://cr.shopping.naver.com/adcr.nhn?x=P%2F9SQa6gmXou3V97u%2BoYmv%2F%2F%2Fw%3D%3DsFiyYWFzpnpHbRHJ6AP2QgVr%2BqMd3eSxNKqskz%2F9ljE42T%2B2I7vM1lywjaE2447yKDQtlvdPWc6vxhBGh5fqE49yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH1IMb0eCDV5o8bbDXTdzY%2Fxpqp%2B0wdpimvZXlhjs6FJANHxfV%2FsLga9%2BBw5h%2F0TGwy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBtdu%2FyLIniu5wgki1kkUxByljSh%2BMbFNBqVy81tRUSwGyFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDYt5YqualqBf0bSUDlgH%2BN%2F8i51S8NfGeOdyvWUqzOLFKIEPy9huh9JNuR6eleqJXiPljgpv7UQzOY9R4pFTwFak4vwhYY%2Byv2wfgIKwTfa7xK2SjtKLBum4ye56NU%2BZ8FHJfyJuVhx7SL7R8I5zny0Ck5kSn8SMZuXceRcma6J29BQbTfZ0kCTu%2F8vzCROP69ycw0AEFQKB00tFMuRA881%2BvMuEHN2bEz%2BcpiRkCkwbegdVo81SlUz61WRJMZDlJgPROeSSczk%2B%2BMXZ9RyljGMFSCgs45USuSWtJYQDvUvhfMBx0ct%2FxHVtP%2Borf%2BGtyCY3dNqE%2BM6BHS6QgPN9kGpzB6gPuNy2x4YWynkzHWmX%2Bl6E92tAvQLt%2B1cTQIz2KMcgIRCk8vtGb7Z%2FKGMSEdE%3D&nvMid=82964297013&catId=50004654,9300,31400
