,상품명,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크,옵션,상품번호
107,당일도축 한우 육회 뭉티기 육사시미 양념장 무료제공 대구 명물 오드레기,15900,1701.0,870.0,558,1,백년밥상,3500,"육회용, 구이용",,150g,,https://cr.shopping.naver.com/adcr.nhn?x=VW9tlqXhW8MJ02yk6ym%2FmP%2F%2F%2Fw%3D%3DsC4q00%2FKycUfP2RL3FAOct5vsIJXGN0DftIi0MU5KZFG%2BujfgJbNMB2WWL70VDrketPaEgLaY32AUnC6fTNP9wEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA50ZtWZ9883YRJuVleacqPWtjd%2BLFY%2FZnrnnrs5IR8zLsCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFyztzjNAekfjhGYS%2FeS%2BjIkBsXcL1OpuKIp20dQV0i%2FNpcQ9JNInFJ3gONrE6ztrcUlXiTpX1rLG%2BlrICSdM0jSIQBkBsCJKcaRDrmBTJ3JQx%2FxfE9kxF4vho%2FRLSQFh3i1sOY6gzb9q2RvWPt0%2FP6IsSneXe7OFGeKgNbTccB0dir8Q%2BtwtTPTYkNT9vDgZQhNzXUk4m4ztNe2egzSjwgazlu5Uhqhi4gHEJ76XkT45bHuDiRbQs8ePxtt%2B7uQKnx6Ekgvl7U4OUsl%2BDkSsPa5j94UFBDb4K0l5sXr3GCTg9XM9OvGyUcg%2BzMP9Vh77%2BLrzec7VD2PLJeifrKsPVn10LVgjho%2Bic%2FBQxQq42yIwvIflPIJ1GkdJxuhVM9rqbDhLBwu%2FFQS5xWYf5w6G3jQ%3D%3D&nvMid=82603493805&catId=50004654,한우 육회 240g-양념장포함 (+13900원),5058972428.0
108,당일도축 한우 육회 뭉티기 육사시미 양념장 무료제공 대구 명물 오드레기,15900,1701.0,870.0,558,1,백년밥상,3500,"육회용, 구이용",,150g,,https://cr.shopping.naver.com/adcr.nhn?x=VW9tlqXhW8MJ02yk6ym%2FmP%2F%2F%2Fw%3D%3DsC4q00%2FKycUfP2RL3FAOct5vsIJXGN0DftIi0MU5KZFG%2BujfgJbNMB2WWL70VDrketPaEgLaY32AUnC6fTNP9wEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA50ZtWZ9883YRJuVleacqPWtjd%2BLFY%2FZnrnnrs5IR8zLsCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFyztzjNAekfjhGYS%2FeS%2BjIkBsXcL1OpuKIp20dQV0i%2FNpcQ9JNInFJ3gONrE6ztrcUlXiTpX1rLG%2BlrICSdM0jSIQBkBsCJKcaRDrmBTJ3JQx%2FxfE9kxF4vho%2FRLSQFh3i1sOY6gzb9q2RvWPt0%2FP6IsSneXe7OFGeKgNbTccB0dir8Q%2BtwtTPTYkNT9vDgZQhNzXUk4m4ztNe2egzSjwgazlu5Uhqhi4gHEJ76XkT45bHuDiRbQs8ePxtt%2B7uQKnx6Ekgvl7U4OUsl%2BDkSsPa5j94UFBDb4K0l5sXr3GCTg9XM9OvGyUcg%2BzMP9Vh77%2BLrzec7VD2PLJeifrKsPVn10LVgjho%2Bic%2FBQxQq42yIwvIflPIJ1GkdJxuhVM9rqbDhLBwu%2FFQS5xWYf5w6G3jQ%3D%3D&nvMid=82603493805&catId=50004654,오드레기150g+차돌박이150g (+16400원) (품절),5058972428.0
109,[소잡는구선생]국내산 당일작업 냉장 육회/육사시미 300g 뭉티기 육회물회,9700,7757.0,5869.0,1526,0,마장동시장 구복출,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=Cu2%2Ffcbq4x6kRAyqjrDkiv%2F%2F%2Fw%3D%3DsZfun6zgajsEZOScbOna6rG2DEocRSjeaLqk3qbpU%2F8tsoqKTQtz6LHzPlpXEHwF0%2Fxvgmd6eg04yqt7D0CrAJ8i30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbS%2BdeHngHbvhraCaS3F96Kzsz6o%2Fj%2FTEy2HCeIlUQglEG2IZODU9%2Bmbvcj4cX2pdg7fdx90CtIdY7jMsoj9CXM4M2qpJUNTIl9hFyLyRI0%2Fw9W2ywJ6iyq20QERRJ8tQbqxmAUzHe9hwkt4jP9Je%2FWsra3tuImaulZQTB5TX6f%2FEcQhkkHXK4%2FmSRy5icYE%2F27Ol3zqkeUnHu%2BPM7rQLLPKYGszJ29frrdHo63NJM36IaVKU3tI7LyqXaissXWowFumXDmIOOB6kamF9uF35YumGqaUtQOj5BHCa0JVbOX3Urgy78Z9Awpom6TB3ZdM0TUb0iMV2pJvbp6I2DJ%2FaeSgjB3sVE66OEZT9Ia3hh0TgvEsRmHcjIKzIWdGdZ%2B69pVjPhvA5QMGTlcWZCufNvdG0CRheknSHVnxn7UR7BrU%2B53HT8H3I0XNB9dXRAgjy2aCNlSXG%2F02ErHD9Vuq6QkmUjSOeny0artFDefRpcULRtMgRMcs3KzajSOCbGpFQmol6Z3zhxU8%2BnhS9hP3T4wfQJk4dJIy9HyjvCB9iiIyU3PJ8evS%2B1MRefFxiJP1sXVHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=82501791302&catId=50004654,식감쫄깃 육회,
110,[소잡는구선생]국내산 당일작업 냉장 육회/육사시미 300g 뭉티기 육회물회,9700,7757.0,5869.0,1526,0,마장동시장 구복출,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=Cu2%2Ffcbq4x6kRAyqjrDkiv%2F%2F%2Fw%3D%3DsZfun6zgajsEZOScbOna6rG2DEocRSjeaLqk3qbpU%2F8tsoqKTQtz6LHzPlpXEHwF0%2Fxvgmd6eg04yqt7D0CrAJ8i30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbS%2BdeHngHbvhraCaS3F96Kzsz6o%2Fj%2FTEy2HCeIlUQglEG2IZODU9%2Bmbvcj4cX2pdg7fdx90CtIdY7jMsoj9CXM4M2qpJUNTIl9hFyLyRI0%2Fw9W2ywJ6iyq20QERRJ8tQbqxmAUzHe9hwkt4jP9Je%2FWsra3tuImaulZQTB5TX6f%2FEcQhkkHXK4%2FmSRy5icYE%2F27Ol3zqkeUnHu%2BPM7rQLLPKYGszJ29frrdHo63NJM36IaVKU3tI7LyqXaissXWowFumXDmIOOB6kamF9uF35YumGqaUtQOj5BHCa0JVbOX3Urgy78Z9Awpom6TB3ZdM0TUb0iMV2pJvbp6I2DJ%2FaeSgjB3sVE66OEZT9Ia3hh0TgvEsRmHcjIKzIWdGdZ%2B69pVjPhvA5QMGTlcWZCufNvdG0CRheknSHVnxn7UR7BrU%2B53HT8H3I0XNB9dXRAgjy2aCNlSXG%2F02ErHD9Vuq6QkmUjSOeny0artFDefRpcULRtMgRMcs3KzajSOCbGpFQmol6Z3zhxU8%2BnhS9hP3T4wfQJk4dJIy9HyjvCB9iiIyU3PJ8evS%2B1MRefFxiJP1sXVHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=82501791302&catId=50004654,[프리미엄] 채끝 육회,
111,[소잡는구선생]국내산 당일작업 냉장 육회/육사시미 300g 뭉티기 육회물회,9700,7757.0,5869.0,1526,0,마장동시장 구복출,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=Cu2%2Ffcbq4x6kRAyqjrDkiv%2F%2F%2Fw%3D%3DsZfun6zgajsEZOScbOna6rG2DEocRSjeaLqk3qbpU%2F8tsoqKTQtz6LHzPlpXEHwF0%2Fxvgmd6eg04yqt7D0CrAJ8i30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbS%2BdeHngHbvhraCaS3F96Kzsz6o%2Fj%2FTEy2HCeIlUQglEG2IZODU9%2Bmbvcj4cX2pdg7fdx90CtIdY7jMsoj9CXM4M2qpJUNTIl9hFyLyRI0%2Fw9W2ywJ6iyq20QERRJ8tQbqxmAUzHe9hwkt4jP9Je%2FWsra3tuImaulZQTB5TX6f%2FEcQhkkHXK4%2FmSRy5icYE%2F27Ol3zqkeUnHu%2BPM7rQLLPKYGszJ29frrdHo63NJM36IaVKU3tI7LyqXaissXWowFumXDmIOOB6kamF9uF35YumGqaUtQOj5BHCa0JVbOX3Urgy78Z9Awpom6TB3ZdM0TUb0iMV2pJvbp6I2DJ%2FaeSgjB3sVE66OEZT9Ia3hh0TgvEsRmHcjIKzIWdGdZ%2B69pVjPhvA5QMGTlcWZCufNvdG0CRheknSHVnxn7UR7BrU%2B53HT8H3I0XNB9dXRAgjy2aCNlSXG%2F02ErHD9Vuq6QkmUjSOeny0artFDefRpcULRtMgRMcs3KzajSOCbGpFQmol6Z3zhxU8%2BnhS9hP3T4wfQJk4dJIy9HyjvCB9iiIyU3PJ8evS%2B1MRefFxiJP1sXVHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=82501791302&catId=50004654,식감쫄깃 육사시미,
112,[소잡는구선생]국내산 당일작업 냉장 육회/육사시미 300g 뭉티기 육회물회,9700,7757.0,5869.0,1526,0,마장동시장 구복출,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=Cu2%2Ffcbq4x6kRAyqjrDkiv%2F%2F%2Fw%3D%3DsZfun6zgajsEZOScbOna6rG2DEocRSjeaLqk3qbpU%2F8tsoqKTQtz6LHzPlpXEHwF0%2Fxvgmd6eg04yqt7D0CrAJ8i30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbS%2BdeHngHbvhraCaS3F96Kzsz6o%2Fj%2FTEy2HCeIlUQglEG2IZODU9%2Bmbvcj4cX2pdg7fdx90CtIdY7jMsoj9CXM4M2qpJUNTIl9hFyLyRI0%2Fw9W2ywJ6iyq20QERRJ8tQbqxmAUzHe9hwkt4jP9Je%2FWsra3tuImaulZQTB5TX6f%2FEcQhkkHXK4%2FmSRy5icYE%2F27Ol3zqkeUnHu%2BPM7rQLLPKYGszJ29frrdHo63NJM36IaVKU3tI7LyqXaissXWowFumXDmIOOB6kamF9uF35YumGqaUtQOj5BHCa0JVbOX3Urgy78Z9Awpom6TB3ZdM0TUb0iMV2pJvbp6I2DJ%2FaeSgjB3sVE66OEZT9Ia3hh0TgvEsRmHcjIKzIWdGdZ%2B69pVjPhvA5QMGTlcWZCufNvdG0CRheknSHVnxn7UR7BrU%2B53HT8H3I0XNB9dXRAgjy2aCNlSXG%2F02ErHD9Vuq6QkmUjSOeny0artFDefRpcULRtMgRMcs3KzajSOCbGpFQmol6Z3zhxU8%2BnhS9hP3T4wfQJk4dJIy9HyjvCB9iiIyU3PJ8evS%2B1MRefFxiJP1sXVHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=82501791302&catId=50004654,[프리미엄] 채끝 육사시미,
113,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,17500,931.0,421.0,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=50099lNUAXU%2F6EEMeRLkCf%2F%2F%2Fw%3D%3DsFvLe8trbkA5hDNP1jAKCQHWab6ylRAj4RuXQQydXNls2T%2B2I7vM1lywjaE2447yK62BppdJM3Tqh6YoH%2FgXtq9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHI%2B80l2nJgv%2B0%2FLO6e6jdbINevao6P3D9BfCPEfPuq9suzltAPBf%2FAgNqKrmX%2FMfqy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBsq2nyb7YSkEbHoQoZSsvvCMd6vkhUlb0KCV4QlaYujrWfdU6OMHyYkACjIofHTgmtr6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADuzHxM3AvLEYoE9hZdPmFfPA5gXNNzUlc3IwVyRs6TcmtC7DYGI6FUpLZJfbByb5mwpaIQLrsX93ZATzMxhwGilDBHpSHenXxU4TeaO%2FEqOitHCe8SsFqs4%2F1kJuFJxPeNtrfDgA8mJAMna%2Ftkop1brSGJxU9%2B%2FrydODlPD5xr%2B0DbhtwfaAMX80ulAqfHnXUBKSXh6WthT0rY08VKrn3fUGdjJ4SCQiY5n4%2FyeJuMPg3P4Mn9GuQc1tlx7Yufu0RsTEDSFG9B2UGKF7zRBmuPxztJt2D54P6yeoO94Qu6Z9qqWGbo3qZC1IMJPr%2BnCa8wjTxQ2gdbbvSWCMHEVT3bbpXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=80297183885&catId=50004654,덩어리,2799439986.0
114,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,17500,931.0,421.0,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=50099lNUAXU%2F6EEMeRLkCf%2F%2F%2Fw%3D%3DsFvLe8trbkA5hDNP1jAKCQHWab6ylRAj4RuXQQydXNls2T%2B2I7vM1lywjaE2447yK62BppdJM3Tqh6YoH%2FgXtq9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHI%2B80l2nJgv%2B0%2FLO6e6jdbINevao6P3D9BfCPEfPuq9suzltAPBf%2FAgNqKrmX%2FMfqy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBsq2nyb7YSkEbHoQoZSsvvCMd6vkhUlb0KCV4QlaYujrWfdU6OMHyYkACjIofHTgmtr6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADuzHxM3AvLEYoE9hZdPmFfPA5gXNNzUlc3IwVyRs6TcmtC7DYGI6FUpLZJfbByb5mwpaIQLrsX93ZATzMxhwGilDBHpSHenXxU4TeaO%2FEqOitHCe8SsFqs4%2F1kJuFJxPeNtrfDgA8mJAMna%2Ftkop1brSGJxU9%2B%2FrydODlPD5xr%2B0DbhtwfaAMX80ulAqfHnXUBKSXh6WthT0rY08VKrn3fUGdjJ4SCQiY5n4%2FyeJuMPg3P4Mn9GuQc1tlx7Yufu0RsTEDSFG9B2UGKF7zRBmuPxztJt2D54P6yeoO94Qu6Z9qqWGbo3qZC1IMJPr%2BnCa8wjTxQ2gdbbvSWCMHEVT3bbpXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=80297183885&catId=50004654,슬라이스 (3mm 이하 두께),2799439986.0
115,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,17500,931.0,421.0,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=50099lNUAXU%2F6EEMeRLkCf%2F%2F%2Fw%3D%3DsFvLe8trbkA5hDNP1jAKCQHWab6ylRAj4RuXQQydXNls2T%2B2I7vM1lywjaE2447yK62BppdJM3Tqh6YoH%2FgXtq9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHI%2B80l2nJgv%2B0%2FLO6e6jdbINevao6P3D9BfCPEfPuq9suzltAPBf%2FAgNqKrmX%2FMfqy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBsq2nyb7YSkEbHoQoZSsvvCMd6vkhUlb0KCV4QlaYujrWfdU6OMHyYkACjIofHTgmtr6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADuzHxM3AvLEYoE9hZdPmFfPA5gXNNzUlc3IwVyRs6TcmtC7DYGI6FUpLZJfbByb5mwpaIQLrsX93ZATzMxhwGilDBHpSHenXxU4TeaO%2FEqOitHCe8SsFqs4%2F1kJuFJxPeNtrfDgA8mJAMna%2Ftkop1brSGJxU9%2B%2FrydODlPD5xr%2B0DbhtwfaAMX80ulAqfHnXUBKSXh6WthT0rY08VKrn3fUGdjJ4SCQiY5n4%2FyeJuMPg3P4Mn9GuQc1tlx7Yufu0RsTEDSFG9B2UGKF7zRBmuPxztJt2D54P6yeoO94Qu6Z9qqWGbo3qZC1IMJPr%2BnCa8wjTxQ2gdbbvSWCMHEVT3bbpXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=80297183885&catId=50004654,깍둑썰기,2799439986.0
116,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,17500,931.0,421.0,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=50099lNUAXU%2F6EEMeRLkCf%2F%2F%2Fw%3D%3DsFvLe8trbkA5hDNP1jAKCQHWab6ylRAj4RuXQQydXNls2T%2B2I7vM1lywjaE2447yK62BppdJM3Tqh6YoH%2FgXtq9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHI%2B80l2nJgv%2B0%2FLO6e6jdbINevao6P3D9BfCPEfPuq9suzltAPBf%2FAgNqKrmX%2FMfqy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBsq2nyb7YSkEbHoQoZSsvvCMd6vkhUlb0KCV4QlaYujrWfdU6OMHyYkACjIofHTgmtr6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADuzHxM3AvLEYoE9hZdPmFfPA5gXNNzUlc3IwVyRs6TcmtC7DYGI6FUpLZJfbByb5mwpaIQLrsX93ZATzMxhwGilDBHpSHenXxU4TeaO%2FEqOitHCe8SsFqs4%2F1kJuFJxPeNtrfDgA8mJAMna%2Ftkop1brSGJxU9%2B%2FrydODlPD5xr%2B0DbhtwfaAMX80ulAqfHnXUBKSXh6WthT0rY08VKrn3fUGdjJ4SCQiY5n4%2FyeJuMPg3P4Mn9GuQc1tlx7Yufu0RsTEDSFG9B2UGKF7zRBmuPxztJt2D54P6yeoO94Qu6Z9qqWGbo3qZC1IMJPr%2BnCa8wjTxQ2gdbbvSWCMHEVT3bbpXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=80297183885&catId=50004654,이유식용 (60g × 5개),2799439986.0
117,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,17500,931.0,421.0,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=50099lNUAXU%2F6EEMeRLkCf%2F%2F%2Fw%3D%3DsFvLe8trbkA5hDNP1jAKCQHWab6ylRAj4RuXQQydXNls2T%2B2I7vM1lywjaE2447yK62BppdJM3Tqh6YoH%2FgXtq9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHI%2B80l2nJgv%2B0%2FLO6e6jdbINevao6P3D9BfCPEfPuq9suzltAPBf%2FAgNqKrmX%2FMfqy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBsq2nyb7YSkEbHoQoZSsvvCMd6vkhUlb0KCV4QlaYujrWfdU6OMHyYkACjIofHTgmtr6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADuzHxM3AvLEYoE9hZdPmFfPA5gXNNzUlc3IwVyRs6TcmtC7DYGI6FUpLZJfbByb5mwpaIQLrsX93ZATzMxhwGilDBHpSHenXxU4TeaO%2FEqOitHCe8SsFqs4%2F1kJuFJxPeNtrfDgA8mJAMna%2Ftkop1brSGJxU9%2B%2FrydODlPD5xr%2B0DbhtwfaAMX80ulAqfHnXUBKSXh6WthT0rY08VKrn3fUGdjJ4SCQiY5n4%2FyeJuMPg3P4Mn9GuQc1tlx7Yufu0RsTEDSFG9B2UGKF7zRBmuPxztJt2D54P6yeoO94Qu6Z9qqWGbo3qZC1IMJPr%2BnCa8wjTxQ2gdbbvSWCMHEVT3bbpXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=80297183885&catId=50004654,산적용 (7mm ~ 10mm 나비뜨기),2799439986.0
118,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,17500,931.0,421.0,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=50099lNUAXU%2F6EEMeRLkCf%2F%2F%2Fw%3D%3DsFvLe8trbkA5hDNP1jAKCQHWab6ylRAj4RuXQQydXNls2T%2B2I7vM1lywjaE2447yK62BppdJM3Tqh6YoH%2FgXtq9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHI%2B80l2nJgv%2B0%2FLO6e6jdbINevao6P3D9BfCPEfPuq9suzltAPBf%2FAgNqKrmX%2FMfqy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBsq2nyb7YSkEbHoQoZSsvvCMd6vkhUlb0KCV4QlaYujrWfdU6OMHyYkACjIofHTgmtr6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADuzHxM3AvLEYoE9hZdPmFfPA5gXNNzUlc3IwVyRs6TcmtC7DYGI6FUpLZJfbByb5mwpaIQLrsX93ZATzMxhwGilDBHpSHenXxU4TeaO%2FEqOitHCe8SsFqs4%2F1kJuFJxPeNtrfDgA8mJAMna%2Ftkop1brSGJxU9%2B%2FrydODlPD5xr%2B0DbhtwfaAMX80ulAqfHnXUBKSXh6WthT0rY08VKrn3fUGdjJ4SCQiY5n4%2FyeJuMPg3P4Mn9GuQc1tlx7Yufu0RsTEDSFG9B2UGKF7zRBmuPxztJt2D54P6yeoO94Qu6Z9qqWGbo3qZC1IMJPr%2BnCa8wjTxQ2gdbbvSWCMHEVT3bbpXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=80297183885&catId=50004654,잡채용 (2mm ~ 3mm 두께),2799439986.0
119,삼형제고기 한우우둔살 300g 육회고기 이유식소고기 육전용소고기,17500,931.0,421.0,76,1,삼형제고기,3500,"국거리용, 불고기용, 장조림용",우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=50099lNUAXU%2F6EEMeRLkCf%2F%2F%2Fw%3D%3DsFvLe8trbkA5hDNP1jAKCQHWab6ylRAj4RuXQQydXNls2T%2B2I7vM1lywjaE2447yK62BppdJM3Tqh6YoH%2FgXtq9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHI%2B80l2nJgv%2B0%2FLO6e6jdbINevao6P3D9BfCPEfPuq9suzltAPBf%2FAgNqKrmX%2FMfqy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBsq2nyb7YSkEbHoQoZSsvvCMd6vkhUlb0KCV4QlaYujrWfdU6OMHyYkACjIofHTgmtr6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADuzHxM3AvLEYoE9hZdPmFfPA5gXNNzUlc3IwVyRs6TcmtC7DYGI6FUpLZJfbByb5mwpaIQLrsX93ZATzMxhwGilDBHpSHenXxU4TeaO%2FEqOitHCe8SsFqs4%2F1kJuFJxPeNtrfDgA8mJAMna%2Ftkop1brSGJxU9%2B%2FrydODlPD5xr%2B0DbhtwfaAMX80ulAqfHnXUBKSXh6WthT0rY08VKrn3fUGdjJ4SCQiY5n4%2FyeJuMPg3P4Mn9GuQc1tlx7Yufu0RsTEDSFG9B2UGKF7zRBmuPxztJt2D54P6yeoO94Qu6Z9qqWGbo3qZC1IMJPr%2BnCa8wjTxQ2gdbbvSWCMHEVT3bbpXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=80297183885&catId=50004654,불고기용 (3mm 두께 슬라이스),2799439986.0
120,당일도축 한우육회 한우 대구뭉티기 당일손질 육사시미 생고기 우둔살 양념장서비스,9900,1460.0,1708.0,493,1,신선테이블,3500,"육회용, 구이용, 스테이크용",우둔,120~240g,,https://cr.shopping.naver.com/adcr.nhn?x=IfFnNUfro8n5ey70wG548%2F%2F%2F%2Fw%3D%3Ds1oS4kJc31USz3A5qKSpz2HWw9CrWKPAAtIcawtsGW%2BG%2BujfgJbNMB2WWL70VDrkeUwkVHOAkJTly%2BgbuEGNkhUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5QgZsiAi52GPw1maaialwwt5OgJR2m3T5jef2913uHT8CBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuF3RVFdow0%2FjZs3BDN2jcF1iCFh3ItIVpR67t3IEPD%2BCLxOqa80EGyT%2FMteLXbmwWmmXDmIOOB6kamF9uF35YumGCQ3c1vp%2FAXCmOaSOtjDx2PEHqbOa1nOK7hUQxWAWI8ItRrOgmiEbcBE9P1Wb%2BjASatKIQICbtbjrP5uXSnS%2FJKcd3QaDlWOt5smy9DWdHyIUppcdxaRJbYm%2B72ePC76%2BIf5c433pJzAt9FvfMRtUnBRZBqFnhwWMmJ%2BhYH5afTp8DkiZuHQCzc24uEq9zlwO9UZxGUPpIVmXfSICk5rYsJlxZzP%2FMdvwAd8OKTBI29TIETHLNys2o0jgmxqRUJqDuBJsFWu0G8DqYz0M0wrQ908gt5E8D9qP6xv%2B78y5eiidT3nySoqsFi64zQRs%2F7ex0cjwVm1BUYVknE7IEMpz4%3D&nvMid=82835399637&catId=50004654,당일도축 한우육회 120g+소스 / 1인분,5290907398.0
